CustomerID,gender,SeniorCitizen,Partner,Dependents,tenure_months,num_products,monthly_charges,total_charges,support_tickets_6mo,avg_response_time_hrs,login_frequency_weekly,feature_usage_score,payment_delay_days,nps_score,contract_type,payment_method,internet_service,plan_tier,referral_source,Churn
CUST-01795,Male,1,Yes,Yes,15,2,75.55,1095.65,12,9.92,1,56.4,16,8.0,One-Year,Credit Card,Fiber Optic,Basic,Paid,0
CUST-01796,Female,1,No,No,70,2,97.27,6865.96,2,14.23,9,35.47,25,10.0,One-Year,Check,Fiber Optic,Basic,Referral,0
CUST-01797,Male,1,No,Yes,14,4,39.0,539.78,1,2.67,5,41.02,2,1.0,One-Year,Credit Card,DSL,Premium,Referral,0
CUST-01798,Female,0,No,Yes,34,4,75.57,2549.72,3,5.64,7,69.26,8,7.0,Two-Year,Credit Card,DSL,Basic,Paid,0
CUST-01799,Female,1,Yes,No,38,5,35.81,1332.01,13,7.97,8,51.43,15,1.0,One-Year,Check,Fiber Optic,Basic,Social,0
CUST-01800,Female,1,Yes,Yes,5,1,60.73,290.2,14,2.26,9,55.27,23,1.0,Two-Year,PayPal,DSL,Premium,Organic,1
CUST-01801,Male,1,Yes,Yes,34,4,86.4,2958.5,9,2.01,4,60.97,15,0.0,Month-to-Month,Bank Transfer,DSL,Basic,Referral,0
CUST-01802,Female,0,Yes,No,33,4,69.31,2295.78,11,1.74,2,73.85,8,2.0,Month-to-Month,Credit Card,DSL,Standard,Social,0
CUST-01803,Male,0,No,No,19,1,57.96,1099.23,13,8.05,9,62.57,25,5.0,Month-to-Month,Bank Transfer,None,Basic,Referral,0
CUST-01804,Female,0,No,Yes,10,5,108.5,1049.4,4,15.64,5,68.43,1,2.0,One-Year,Check,Fiber Optic,Premium,Paid,0
CUST-01805,Male,1,No,Yes,4,2,97.28,350.67,6,2.09,0,66.61,1,2.0,Two-Year,PayPal,DSL,Basic,Paid,0
CUST-01806,Male,1,Yes,No,1,3,72.63,49.59,0,11.9,17,92.65,10,10.0,Month-to-Month,Credit Card,Fiber Optic,Basic,Paid,0
CUST-01807,Female,0,No,Yes,35,4,115.01,4048.2,7,0.08,9,73.64,3,1.0,One-Year,Check,Fiber Optic,Basic,Social,0
CUST-01808,Male,1,Yes,No,7,3,62.44,470.17,13,6.44,1,54.66,9,0.0,Month-to-Month,Bank Transfer,Fiber Optic,Basic,Referral,0
CUST-01809,Female,1,No,No,69,2,98.81,6857.56,0,13.9,7,89.8,29,4.0,One-Year,Bank Transfer,Fiber Optic,Standard,Paid,0
CUST-01810,Male,1,No,No,18,2,36.79,662.21,10,2.73,2,90.04,12,7.0,Month-to-Month,PayPal,Fiber Optic,Basic,Organic,0
CUST-01811,Female,0,No,No,47,4,48.58,2302.4,6,,19,35.15,14,6.0,Month-to-Month,Check,None,Basic,Social,0
CUST-01812,Female,0,No,No,48,1,53.81,2574.39,14,5.29,9,80.53,11,7.0,One-Year,Check,DSL,Standard,Paid,0
CUST-01813,Male,0,Yes,No,36,3,30.58,1013.84,8,2.2,17,98.25,21,1.0,Month-to-Month,Credit Card,DSL,Basic,Referral,0
CUST-01814,Female,1,No,Yes,63,4,70.18,4410.57,6,4.69,6,20.68,11,4.0,One-Year,Credit Card,DSL,Premium,Social,0
CUST-01815,Male,1,No,No,8,5,39.23,295.04,1,3.11,19,39.7,8,8.0,Month-to-Month,Check,None,Basic,Organic,0
CUST-01816,Female,0,No,Yes,17,5,83.42,1366.16,8,0.11,18,41.55,0,3.0,Month-to-Month,Bank Transfer,Fiber Optic,Basic,Referral,0
CUST-01817,Female,1,No,Yes,18,2,39.01,673.8,14,1.48,13,61.06,18,6.0,Month-to-Month,Check,Fiber Optic,Premium,Organic,0
CUST-01818,Male,0,Yes,No,10,1,32.35,330.26,0,1.05,8,96.27,23,1.0,Month-to-Month,Credit Card,DSL,Basic,Paid,0
CUST-01819,Male,0,Yes,Yes,21,5,116.91,2398.42,0,7.21,19,30.56,12,8.0,Two-Year,Check,DSL,Standard,Paid,0
CUST-01820,Male,0,Yes,No,23,3,85.82,1938.41,13,3.46,11,75.37,9,10.0,Month-to-Month,Bank Transfer,Fiber Optic,Basic,Referral,0
CUST-01821,Male,1,Yes,No,55,3,113.65,6327.88,4,0.22,3,77.86,24,3.0,Month-to-Month,Credit Card,DSL,Standard,Paid,0
CUST-01822,Female,1,Yes,Yes,22,5,68.99,1437.62,9,2.45,1,69.62,28,0.0,One-Year,Credit Card,Fiber Optic,Standard,Paid,1
CUST-01823,Female,1,Yes,No,63,4,23.34,1461.28,9,0.04,10,58.83,13,4.0,Month-to-Month,Bank Transfer,None,Premium,Paid,0
CUST-01824,Female,1,Yes,No,55,3,77.44,4200.73,7,0.86,4,57.17,6,9.0,One-Year,Credit Card,DSL,Basic,Referral,0
CUST-01825,Male,0,Yes,No,65,1,75.83,4891.56,7,3.87,14,28.21,20,10.0,One-Year,Check,None,Standard,Organic,0
CUST-01826,Female,1,No,Yes,8,1,21.5,162.09,10,3.56,10,13.73,18,5.0,Two-Year,Credit Card,Fiber Optic,Premium,Social,0
CUST-01827,Male,1,Yes,Yes,70,3,106.12,7379.32,3,3.99,9,33.41,9,6.0,Month-to-Month,Check,Fiber Optic,Basic,Organic,1
CUST-01828,Female,1,Yes,Yes,44,1,82.0,3636.57,2,4.41,5,22.96,24,7.0,One-Year,Check,DSL,Basic,Referral,0
CUST-01829,Female,1,No,No,70,2,94.47,6680.4,14,8.58,4,65.26,6,,Month-to-Month,Check,DSL,Standard,Paid,0
CUST-01830,Female,0,No,Yes,26,4,69.39,1846.28,0,5.73,4,85.31,1,2.0,Month-to-Month,Credit Card,Fiber Optic,Basic,Paid,0
CUST-01831,Male,0,Yes,Yes,68,1,81.84,5616.37,2,0.61,13,15.87,6,7.0,Month-to-Month,PayPal,Fiber Optic,Basic,Organic,0
CUST-01832,Female,0,No,Yes,42,5,45.75,1852.39,10,6.52,15,65.95,22,4.0,Two-Year,PayPal,Fiber Optic,Premium,Referral,0
CUST-01833,Male,0,Yes,No,6,3,117.38,692.1,8,1.11,19,12.19,16,8.0,One-Year,Check,DSL,Basic,Organic,0
CUST-01834,Female,1,No,No,30,5,60.07,1825.53,4,2.29,13,38.01,20,4.0,One-Year,Check,Fiber Optic,Premium,Social,0
CUST-01835,Female,1,No,No,10,1,36.23,405.89,1,1.38,10,17.32,14,10.0,Month-to-Month,Credit Card,Fiber Optic,Basic,Paid,0
CUST-01836,Female,1,Yes,No,67,3,25.59,1802.3,5,6.54,13,29.95,3,8.0,Month-to-Month,PayPal,DSL,Premium,Organic,0
CUST-01837,Male,0,Yes,Yes,22,5,83.62,1893.03,0,3.82,4,85.86,21,6.0,Month-to-Month,Credit Card,DSL,Basic,Referral,0
CUST-01838,Female,1,No,Yes,16,4,118.34,1938.23,8,,17,41.97,20,,Month-to-Month,Credit Card,DSL,Standard,Social,0
CUST-01839,Female,1,Yes,Yes,40,5,109.58,4514.86,7,0.15,0,10.86,25,6.0,Month-to-Month,PayPal,DSL,Standard,Referral,1
CUST-01840,Male,1,No,Yes,31,4,90.21,2801.34,13,,18,19.89,3,2.0,Month-to-Month,Bank Transfer,Fiber Optic,Standard,Referral,1
CUST-01841,Female,0,No,No,7,4,119.06,818.97,12,0.74,2,,1,3.0,Month-to-Month,Check,DSL,Premium,Paid,0
CUST-01842,Female,0,No,Yes,58,2,92.28,5361.27,7,5.05,18,41.02,9,2.0,One-Year,PayPal,None,Premium,Referral,0
CUST-01843,Female,0,Yes,No,61,3,53.93,3243.68,7,10.52,15,93.6,23,6.0,One-Year,Credit Card,Fiber Optic,Basic,Social,0
CUST-01844,Male,0,Yes,Yes,53,1,80.12,4249.84,10,6.95,8,56.12,3,7.0,One-Year,Bank Transfer,Fiber Optic,Standard,Organic,0
CUST-01845,Male,1,No,No,44,2,27.98,1144.63,4,3.07,9,50.71,25,0.0,Two-Year,Check,Fiber Optic,Standard,Organic,0
CUST-01846,Male,1,Yes,Yes,29,1,42.17,1196.4,9,0.86,5,45.62,28,4.0,Month-to-Month,PayPal,DSL,Premium,Paid,1
CUST-01847,Female,0,Yes,Yes,39,2,61.75,2402.64,0,1.71,4,77.35,21,9.0,Two-Year,Credit Card,DSL,Basic,Paid,0
CUST-01848,Female,0,Yes,No,37,4,40.18,1534.21,14,7.81,6,83.57,28,8.0,One-Year,PayPal,DSL,Basic,Referral,0
CUST-01849,Female,1,No,Yes,12,2,115.35,1439.76,14,2.8,17,12.7,20,7.0,One-Year,PayPal,DSL,Premium,Social,0
CUST-01850,Male,0,No,No,6,3,119.56,669.18,13,0.86,5,40.84,2,3.0,Two-Year,Check,DSL,Basic,Organic,0
CUST-01851,Female,1,No,Yes,18,3,57.09,1131.49,3,1.03,8,28.28,28,7.0,Two-Year,PayPal,DSL,Basic,Referral,0
CUST-01852,Male,0,Yes,Yes,33,1,90.92,3007.87,11,2.84,13,89.94,23,2.0,One-Year,Check,DSL,Basic,Referral,0
CUST-01853,Male,1,Yes,No,12,5,60.78,741.33,8,4.45,15,73.47,26,7.0,Month-to-Month,Check,Fiber Optic,Standard,Referral,0
CUST-01854,Male,1,Yes,Yes,8,4,33.95,190.72,14,0.46,6,29.23,3,8.0,Month-to-Month,Credit Card,DSL,Standard,Organic,0
CUST-01855,Male,0,No,No,61,1,53.69,3244.25,0,4.36,16,40.84,11,2.0,Two-Year,Bank Transfer,DSL,Premium,Organic,0
CUST-01856,Female,1,No,No,27,1,43.34,1222.59,5,4.52,3,41.92,5,8.0,Month-to-Month,Bank Transfer,None,Standard,Referral,0
CUST-01857,Male,1,No,Yes,42,1,52.81,2226.42,1,1.5,14,93.18,19,0.0,Month-to-Month,Credit Card,Fiber Optic,Standard,Social,0
CUST-01858,Male,0,Yes,Yes,38,2,41.5,1582.47,14,3.9,2,47.37,18,7.0,Month-to-Month,PayPal,Fiber Optic,Basic,Organic,1
CUST-01859,Female,0,No,No,53,1,31.23,1666.79,2,1.67,19,1.84,16,5.0,Month-to-Month,Check,Fiber Optic,Standard,Organic,0
CUST-01860,Female,0,Yes,Yes,53,1,41.74,2140.21,0,1.07,1,73.01,4,10.0,One-Year,Credit Card,Fiber Optic,Basic,Organic,0
CUST-01861,Female,1,Yes,Yes,22,3,110.58,2427.84,1,2.74,17,9.65,3,5.0,One-Year,Check,None,Standard,Social,0
CUST-01862,Male,1,No,Yes,61,3,28.52,1810.27,14,0.27,15,63.07,29,0.0,Month-to-Month,Check,DSL,Premium,Paid,0
CUST-01863,Female,1,Yes,No,27,1,52.48,1471.18,7,1.15,2,51.35,6,9.0,Month-to-Month,PayPal,DSL,Premium,Social,0
CUST-01864,Female,1,Yes,No,60,3,72.84,4364.44,1,9.42,15,76.27,28,2.0,Month-to-Month,Check,DSL,Basic,Social,0
CUST-01865,Male,0,No,No,29,3,55.45,1686.27,5,9.69,6,55.01,15,7.0,One-Year,Check,Fiber Optic,Premium,Organic,0
CUST-01866,Male,0,Yes,No,8,2,71.76,511.13,6,0.17,19,17.52,0,8.0,Month-to-Month,Check,Fiber Optic,Basic,Paid,0
CUST-01867,Male,0,Yes,Yes,54,1,24.34,1265.88,12,0.25,19,89.4,13,3.0,Month-to-Month,Credit Card,Fiber Optic,Standard,Organic,0
CUST-01868,Male,1,Yes,No,3,4,84.86,347.75,3,0.08,18,,26,0.0,Month-to-Month,Check,None,Basic,Social,0
CUST-01869,Male,0,No,Yes,55,1,76.35,4228.03,1,0.02,13,42.07,17,5.0,Month-to-Month,PayPal,Fiber Optic,Standard,Paid,0
CUST-01870,Female,1,Yes,Yes,4,2,88.1,337.94,11,6.53,17,,28,4.0,Month-to-Month,Check,Fiber Optic,Basic,Social,0
CUST-01871,Male,1,No,Yes,15,4,76.73,1148.12,6,3.05,8,55.24,23,5.0,One-Year,Bank Transfer,None,Basic,Social,1
CUST-01872,Female,1,No,Yes,43,4,63.79,2702.65,1,2.21,1,53.42,26,9.0,Two-Year,Bank Transfer,DSL,Basic,Referral,0
CUST-01873,Female,0,Yes,No,67,5,55.01,3699.78,6,5.64,17,9.02,24,7.0,Month-to-Month,PayPal,DSL,Premium,Organic,0
CUST-01874,Female,1,No,Yes,30,1,42.64,1289.17,6,5.38,0,49.4,20,2.0,Month-to-Month,Bank Transfer,Fiber Optic,Premium,Referral,0
CUST-01875,Female,0,Yes,Yes,9,1,70.01,631.06,3,3.59,12,22.51,8,8.0,Two-Year,Bank Transfer,Fiber Optic,Standard,Social,0
CUST-01876,Male,1,Yes,Yes,17,4,22.61,326.3,3,10.82,10,79.78,18,3.0,Two-Year,Credit Card,Fiber Optic,Basic,Paid,0
CUST-01877,Male,0,Yes,Yes,64,2,52.82,3393.98,1,2.51,7,84.88,7,6.0,One-Year,Credit Card,DSL,Standard,Referral,0
CUST-01878,Female,1,No,No,52,2,87.79,4538.46,12,3.46,14,1.87,19,2.0,Month-to-Month,Check,None,Premium,Social,1
CUST-01879,Male,1,No,Yes,8,2,30.87,197.67,0,4.44,5,73.67,18,9.0,Month-to-Month,Bank Transfer,DSL,Standard,Paid,0
CUST-01880,Male,1,Yes,No,28,5,26.29,799.43,7,2.97,18,,23,5.0,Two-Year,Bank Transfer,None,Basic,Social,0
CUST-01881,Male,1,No,No,19,4,85.22,1727.63,0,4.0,17,,11,3.0,Month-to-Month,PayPal,DSL,Basic,Social,0
CUST-01882,Male,1,No,No,13,5,59.78,874.24,12,1.27,18,1.37,8,10.0,Month-to-Month,Check,Fiber Optic,Standard,Organic,0
CUST-01883,Female,1,No,No,61,3,100.18,6143.64,5,4.98,16,,28,9.0,Month-to-Month,PayPal,DSL,Standard,Referral,0
CUST-01884,Male,1,Yes,No,44,3,113.73,4990.89,14,0.12,16,81.41,9,2.0,Month-to-Month,PayPal,None,Basic,Paid,0
CUST-01885,Female,0,No,No,13,3,115.7,1500.63,0,3.22,18,31.14,19,0.0,Month-to-Month,Check,None,Basic,Social,0
CUST-01886,Female,0,No,No,47,1,62.56,2960.57,4,0.4,18,92.46,26,9.0,One-Year,Credit Card,Fiber Optic,Basic,Paid,0
CUST-01887,Female,0,No,No,30,3,46.43,1371.97,5,0.04,15,42.11,7,,Month-to-Month,Check,None,Standard,Organic,0
CUST-01888,Male,0,No,Yes,5,2,80.86,470.25,1,0.43,15,18.87,11,2.0,Month-to-Month,PayPal,Fiber Optic,Basic,Organic,0
CUST-01889,Male,0,No,Yes,32,5,82.82,2548.43,6,1.99,3,45.91,3,3.0,Month-to-Month,Check,DSL,Standard,Paid,0
CUST-01890,Female,1,No,Yes,14,1,82.23,1136.5,6,13.61,3,62.7,5,7.0,One-Year,Credit Card,DSL,Premium,Social,0
CUST-01891,Male,0,Yes,No,18,1,52.18,979.26,6,8.62,7,50.57,21,7.0,Two-Year,Bank Transfer,Fiber Optic,Premium,Organic,0
CUST-01892,Male,0,No,Yes,63,5,26.38,1619.38,8,1.31,7,44.07,3,5.0,Month-to-Month,PayPal,DSL,Basic,Social,0
CUST-01893,Female,0,Yes,Yes,51,1,41.0,2079.02,2,25.62,6,18.85,9,7.0,Month-to-Month,Check,DSL,Premium,Organic,1
CUST-01894,Female,0,Yes,No,10,3,35.44,384.1,3,1.03,5,69.93,4,3.0,Two-Year,Credit Card,None,Standard,Social,0
CUST-01895,Male,0,Yes,No,61,2,32.39,2051.71,7,1.78,5,35.04,5,4.0,Month-to-Month,PayPal,None,Standard,Social,0
CUST-01896,Female,1,No,Yes,41,2,112.63,4553.06,9,2.7,11,97.06,24,5.0,Month-to-Month,Bank Transfer,Fiber Optic,Premium,Paid,0
CUST-01897,Male,1,Yes,No,63,3,21.38,1278.84,5,0.68,15,40.06,7,,Month-to-Month,Check,Fiber Optic,Premium,Organic,0
CUST-01898,Male,1,Yes,Yes,54,4,80.19,4282.73,6,1.51,16,22.16,14,8.0,Month-to-Month,PayPal,Fiber Optic,Standard,Paid,0
CUST-01899,Male,1,Yes,No,25,1,114.75,2791.81,14,3.88,2,85.96,20,8.0,One-Year,Bank Transfer,Fiber Optic,Standard,Referral,1
CUST-01900,Male,0,No,Yes,38,4,56.01,2054.88,9,0.74,10,20.87,27,5.0,Month-to-Month,Check,DSL,Basic,Referral,0
CUST-01901,Male,1,No,Yes,38,5,72.71,2714.34,0,0.93,9,16.81,19,3.0,Month-to-Month,Credit Card,DSL,Basic,Referral,0
CUST-01902,Female,0,Yes,No,52,2,89.58,4719.75,5,5.91,15,71.85,12,,One-Year,Bank Transfer,Fiber Optic,Basic,Social,0
CUST-01903,Female,0,Yes,Yes,18,4,51.72,915.3,0,4.27,17,29.81,3,3.0,Month-to-Month,PayPal,Fiber Optic,Basic,Paid,0
CUST-01904,Male,0,Yes,No,24,5,67.77,1627.93,13,1.8,6,41.73,13,2.0,Two-Year,Bank Transfer,DSL,Basic,Paid,0
CUST-01905,Male,0,Yes,Yes,18,5,101.71,1783.01,12,1.43,15,45.11,19,7.0,Month-to-Month,Credit Card,DSL,Premium,Social,0
CUST-01906,Male,1,Yes,No,22,4,94.54,2111.46,6,4.28,11,78.35,0,2.0,Month-to-Month,Bank Transfer,DSL,Basic,Referral,0
CUST-01907,Female,1,No,Yes,12,5,100.84,1303.93,3,7.8,5,57.43,18,7.0,Two-Year,Check,Fiber Optic,Basic,Referral,0
CUST-01908,Male,0,Yes,No,3,4,118.73,311.82,10,5.91,11,74.14,0,7.0,Month-to-Month,Credit Card,DSL,Basic,Paid,0
CUST-01909,Male,0,Yes,Yes,67,3,57.03,3907.43,2,4.6,0,98.75,24,0.0,Month-to-Month,PayPal,None,Standard,Referral,0
CUST-01910,Male,0,No,Yes,6,1,94.71,586.48,11,3.17,1,71.1,28,1.0,One-Year,Credit Card,None,Premium,Referral,1
CUST-01911,Female,0,No,No,64,5,80.28,5138.66,13,3.36,8,27.89,2,5.0,Month-to-Month,Bank Transfer,None,Standard,Paid,0
CUST-01912,Male,1,Yes,Yes,1,2,86.66,106.67,2,2.96,19,76.69,28,0.0,Month-to-Month,Bank Transfer,None,Basic,Paid,0
CUST-01913,Male,1,Yes,No,56,4,93.99,5282.82,7,8.3,11,84.99,8,9.0,Month-to-Month,Credit Card,DSL,Basic,Organic,0
CUST-01914,Male,0,Yes,Yes,24,4,94.97,2372.21,2,2.55,13,43.08,2,6.0,One-Year,Check,None,Premium,Referral,0
CUST-01915,Male,1,Yes,Yes,37,2,108.57,4043.27,9,1.86,17,65.95,24,4.0,One-Year,Bank Transfer,None,Premium,Social,0
CUST-01916,Male,0,Yes,No,21,4,54.93,1180.63,10,8.02,8,49.04,9,4.0,Month-to-Month,PayPal,DSL,Standard,Social,0
CUST-01917,Female,0,No,Yes,35,4,85.35,2966.11,0,9.99,10,12.76,13,3.0,One-Year,Bank Transfer,Fiber Optic,Standard,Paid,0
CUST-01918,Male,0,Yes,Yes,33,4,48.03,1626.91,14,0.59,5,72.88,29,,Two-Year,Bank Transfer,Fiber Optic,Basic,Referral,0
CUST-01919,Female,0,Yes,Yes,38,5,79.46,2971.52,3,14.04,5,44.36,27,6.0,Two-Year,Credit Card,DSL,Basic,Referral,0
CUST-01920,Male,1,No,Yes,28,2,95.12,2668.74,6,9.92,18,34.64,16,0.0,One-Year,Credit Card,DSL,Basic,Referral,0
CUST-01921,Female,0,No,No,39,4,99.1,4009.07,3,4.23,13,46.77,20,2.0,Month-to-Month,Credit Card,Fiber Optic,Basic,Social,0
CUST-01922,Female,1,No,No,59,1,62.01,3533.53,13,2.15,2,58.21,8,9.0,One-Year,PayPal,Fiber Optic,Standard,Organic,0
CUST-01923,Male,0,Yes,No,31,4,70.87,2208.69,11,1.88,8,75.69,1,10.0,Two-Year,PayPal,Fiber Optic,Basic,Social,0
CUST-01924,Female,1,No,Yes,26,1,53.38,1401.59,14,,15,90.87,21,9.0,Month-to-Month,Credit Card,None,Premium,Referral,0
CUST-01925,Male,1,No,No,10,2,36.9,357.63,5,4.52,16,68.43,13,2.0,Month-to-Month,Credit Card,Fiber Optic,Standard,Social,0
CUST-01926,Female,0,Yes,Yes,26,1,46.05,1187.12,8,1.77,13,99.43,27,9.0,Month-to-Month,Bank Transfer,DSL,Standard,Social,0
CUST-01927,Male,1,Yes,Yes,9,5,111.21,1005.49,8,1.17,0,15.75,8,7.0,Two-Year,Bank Transfer,DSL,Basic,Social,1
CUST-01928,Female,0,Yes,No,13,2,50.9,649.06,3,6.26,7,15.43,6,,Two-Year,Credit Card,Fiber Optic,Basic,Social,0
CUST-01929,Female,1,Yes,No,68,2,117.48,7999.46,13,1.29,8,79.04,22,7.0,Month-to-Month,PayPal,Fiber Optic,Standard,Organic,0
CUST-01930,Male,1,Yes,Yes,7,2,44.15,284.65,12,4.42,3,63.35,15,8.0,Two-Year,Bank Transfer,DSL,Standard,Referral,0
CUST-01931,Female,0,No,Yes,35,4,92.31,3331.87,14,2.98,8,86.21,4,7.0,One-Year,Credit Card,DSL,Standard,Paid,0
CUST-01932,Male,0,No,Yes,60,5,77.39,4630.82,6,7.62,7,67.89,19,10.0,Two-Year,Bank Transfer,None,Basic,Referral,0
CUST-01933,Female,1,No,No,68,4,89.69,6127.2,1,7.68,11,1.26,26,9.0,Two-Year,Check,None,Basic,Social,0
CUST-01934,Male,0,No,Yes,11,1,84.4,894.9,2,1.26,6,67.27,18,7.0,Month-to-Month,Check,DSL,Standard,Paid,0
CUST-01935,Male,1,Yes,Yes,12,3,90.67,1134.76,8,5.31,7,21.17,21,5.0,Month-to-Month,Bank Transfer,DSL,Premium,Organic,0
CUST-01936,Male,1,Yes,No,27,1,110.55,3021.65,12,1.22,17,44.69,4,6.0,Month-to-Month,Check,Fiber Optic,Basic,Referral,0
CUST-01937,Male,0,Yes,Yes,40,1,76.35,3074.84,10,0.51,8,69.15,17,9.0,One-Year,Check,DSL,Standard,Paid,0
CUST-01938,Female,1,No,Yes,69,1,26.78,1796.79,10,,3,65.63,20,4.0,One-Year,Bank Transfer,DSL,Basic,Paid,0
CUST-01939,Female,0,No,Yes,15,4,47.08,668.62,11,3.67,14,38.25,16,6.0,Month-to-Month,Credit Card,Fiber Optic,Basic,Social,0
CUST-01940,Female,0,No,Yes,12,5,90.82,1174.17,12,0.33,5,71.31,28,3.0,Month-to-Month,Credit Card,DSL,Basic,Social,0
CUST-01941,Male,0,Yes,Yes,18,2,69.41,1211.16,13,0.8,3,94.42,28,10.0,Month-to-Month,Credit Card,Fiber Optic,Basic,Organic,1
CUST-01942,Female,0,Yes,No,63,5,74.86,4747.92,5,0.58,15,23.08,16,9.0,Month-to-Month,Bank Transfer,DSL,Standard,Referral,0
CUST-01943,Male,1,Yes,Yes,3,2,79.66,191.74,10,1.4,4,11.94,25,1.0,Two-Year,Credit Card,DSL,Basic,Organic,1
CUST-01944,Female,0,Yes,Yes,27,2,58.26,1623.52,4,4.4,0,13.5,2,1.0,One-Year,PayPal,DSL,Standard,Referral,0
CUST-01945,Female,1,No,No,9,1,97.39,842.19,10,4.72,2,45.76,27,9.0,One-Year,Bank Transfer,Fiber Optic,Basic,Organic,1
CUST-01946,Female,1,Yes,Yes,12,1,92.35,1060.08,0,3.08,14,29.82,4,6.0,Month-to-Month,Credit Card,Fiber Optic,Premium,Organic,0
CUST-01947,Female,0,Yes,No,66,4,91.43,5998.76,0,3.08,5,46.75,24,6.0,Month-to-Month,Bank Transfer,DSL,Basic,Paid,0
CUST-01948,Male,1,No,Yes,1,3,91.53,63.84,2,9.81,7,8.43,13,,Month-to-Month,PayPal,Fiber Optic,Standard,Paid,1
CUST-01949,Male,1,No,Yes,23,1,109.04,2528.06,8,6.66,10,24.69,10,9.0,Month-to-Month,Credit Card,None,Standard,Social,0
CUST-01950,Female,0,No,No,65,3,79.54,5173.52,13,5.46,5,34.72,25,8.0,One-Year,Bank Transfer,None,Standard,Paid,0
CUST-01951,Female,0,Yes,Yes,44,2,116.71,5080.36,8,17.53,3,93.38,5,3.0,One-Year,Bank Transfer,None,Basic,Referral,0
CUST-01952,Male,0,Yes,No,6,2,31.92,190.12,8,8.05,1,29.7,17,9.0,Month-to-Month,Check,DSL,Basic,Social,0
CUST-01953,Female,1,No,Yes,34,5,83.2,2771.49,10,2.71,1,4.82,8,7.0,Month-to-Month,Credit Card,None,Standard,Organic,0
CUST-01954,Female,1,Yes,Yes,69,3,91.69,6358.97,13,2.44,18,31.1,7,9.0,One-Year,Credit Card,Fiber Optic,Standard,Social,0
CUST-01955,Female,1,No,Yes,29,3,67.72,2005.28,8,5.87,19,93.69,28,5.0,Two-Year,Check,DSL,Premium,Paid,0
CUST-01956,Female,1,Yes,No,38,4,48.82,1853.99,11,13.94,12,42.72,4,4.0,Month-to-Month,PayPal,None,Standard,Paid,0
CUST-01957,Male,1,No,Yes,38,5,75.0,2863.72,6,0.89,9,81.86,28,8.0,One-Year,Bank Transfer,Fiber Optic,Basic,Organic,0
CUST-01958,Female,1,No,No,47,4,56.47,2741.92,14,2.63,16,26.73,0,0.0,Month-to-Month,Credit Card,DSL,Standard,Social,0
CUST-01959,Female,0,No,No,14,3,110.91,1544.89,7,0.06,16,13.58,6,7.0,One-Year,PayPal,DSL,Basic,Paid,0
CUST-01960,Female,0,No,Yes,60,2,55.68,3293.54,13,3.19,8,49.67,11,10.0,One-Year,PayPal,Fiber Optic,Premium,Paid,0
CUST-01961,Female,1,Yes,Yes,71,1,37.57,2696.48,14,1.72,14,70.18,6,9.0,One-Year,Check,Fiber Optic,Standard,Organic,0
CUST-01962,Male,1,No,No,11,1,77.64,797.4,13,0.91,1,84.52,7,3.0,Month-to-Month,Credit Card,Fiber Optic,Standard,Paid,0
CUST-01963,Female,0,Yes,Yes,59,4,59.6,3505.83,4,0.32,3,24.1,19,4.0,Month-to-Month,Check,DSL,Basic,Referral,0
CUST-01964,Male,1,No,Yes,59,4,29.59,1715.85,5,7.01,16,98.67,1,2.0,Two-Year,PayPal,DSL,Basic,Referral,0
CUST-01965,Male,1,No,No,53,2,76.48,4018.57,11,3.07,10,48.92,16,6.0,Month-to-Month,PayPal,None,Standard,Organic,0
CUST-01966,Male,1,Yes,No,27,5,73.78,1979.68,13,6.48,16,50.23,12,7.0,Month-to-Month,Check,DSL,Standard,Referral,0
CUST-01967,Male,1,Yes,Yes,34,5,37.32,1313.86,9,0.9,11,85.85,16,9.0,Month-to-Month,Bank Transfer,DSL,Basic,Paid,0
CUST-01968,Male,0,No,Yes,60,4,79.76,4841.11,11,0.89,2,40.73,10,9.0,Two-Year,PayPal,Fiber Optic,Standard,Referral,0
CUST-01969,Male,0,No,Yes,11,2,76.74,890.41,6,0.04,3,75.74,27,6.0,Month-to-Month,Check,Fiber Optic,Basic,Referral,0
CUST-01970,Male,1,Yes,Yes,59,3,97.36,5761.13,12,1.45,10,56.77,9,3.0,Month-to-Month,PayPal,Fiber Optic,Standard,Referral,0
CUST-01971,Female,1,No,No,66,5,56.16,3693.48,6,8.91,2,13.54,16,4.0,Month-to-Month,Check,Fiber Optic,Basic,Referral,0
CUST-01972,Female,0,Yes,Yes,49,3,44.88,2081.03,9,0.95,16,3.29,13,4.0,Month-to-Month,Credit Card,DSL,Basic,Social,0
CUST-01973,Male,1,Yes,Yes,25,3,115.12,2896.43,8,1.25,5,93.42,17,5.0,One-Year,Check,Fiber Optic,Basic,Referral,0
CUST-01974,Male,0,No,Yes,40,3,76.12,2930.9,12,0.28,13,86.65,11,3.0,Month-to-Month,Check,DSL,Premium,Referral,0
CUST-01975,Female,1,No,Yes,4,5,22.71,0.0,11,11.52,5,98.35,19,8.0,Month-to-Month,PayPal,None,Standard,Organic,0
CUST-01976,Male,1,Yes,No,67,3,102.07,6830.68,12,0.88,15,67.42,6,7.0,Month-to-Month,Credit Card,Fiber Optic,Standard,Social,0
